# Chassis divergence register
# ===========================
# Every place a connector keeps its own version of something the chassis
# provides. Read by .github/conformance/conformance.py, which FAILS the build on:
#
#   * a same-name local copy that is NOT listed here  -> new drift
#   * a line here whose local copy no longer exists   -> stale, the register
#                                                        must not outlive the debt
#
# It is a ratchet, not an amnesty. Listing a copy does not bless it; it records
# that someone decided, with a reason, and makes the total visible. Deleting a
# line is the definition of done.
#
# Fields, tab-separated:  kind  connector  type  path  reason
#
#   kind=copy     a type with the SAME NAME as one the chassis declares.
#                 Detected automatically. These are the enforced rows.
#   kind=renamed  the same job under a different name. NOT detected
#                 automatically — matching it needs semantic comparison, and a
#                 gate that guesses gets switched off. Recorded so the real
#                 total is visible; not enforced.
#
# Seismic appears nowhere below: it has zero local copies, because the chassis
# is essentially Seismic's infrastructure extracted.

# ---- kind=copy : same-name local copies (ENFORCED) ----
copy	AltrataConnector	LogPruner	AltrataConnector/src/AltrataConnector/Infrastructure/LogPruner.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Concrete cost on record: PR #47 fixed the active-run guard in the chassis copy only, and the defect stayed live in Clarizen and Hadoop until PR #53 fixed all four.
copy	AltrataConnector	ServiceHost	AltrataConnector/src/AltrataConnector/Infrastructure/ServiceHost.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates.
copy	AltrataConnector	SqlStateStore	AltrataConnector/src/AltrataConnector/State/SqlStateStore.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates.
copy	ClarizenConnector	CircuitBreaker	ClarizenConnector/src/ClarizenConnector/Infrastructure/CircuitBreaker.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates.
copy	ClarizenConnector	CircuitBreakerOptions	ClarizenConnector/src/ClarizenConnector/Infrastructure/CircuitBreaker.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Options record belonging to the local CircuitBreaker above.
copy	ClarizenConnector	CircuitOpenException	ClarizenConnector/src/ClarizenConnector/Infrastructure/CircuitBreaker.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Exception belonging to the local CircuitBreaker above.
copy	ClarizenConnector	CircuitState	ClarizenConnector/src/ClarizenConnector/Infrastructure/CircuitBreaker.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Enum belonging to the local CircuitBreaker above.
copy	ClarizenConnector	CommandWorker	ClarizenConnector/src/ClarizenConnector/Infrastructure/ServiceHost.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Worker type belonging to the local ServiceHost above.
copy	ClarizenConnector	DecisionLedger	ClarizenConnector/src/ClarizenConnector/Infrastructure/DecisionLedger.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Four structurally different implementations (Altrata subclasses HashChainedLedger, Clarizen is static, Hadoop and Salesforce are sealed with different surfaces) of tamper-evident audit code.
copy	ClarizenConnector	EventLogEntryKind	ClarizenConnector/src/ClarizenConnector/Infrastructure/EventLogSink.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Enum belonging to the local EventLogSink above.
copy	ClarizenConnector	EventLogSink	ClarizenConnector/src/ClarizenConnector/Infrastructure/EventLogSink.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Salesforce's derives from its OWN LogHandler, so it cannot be swapped without the logging stack going first.
copy	ClarizenConnector	HaCoordinator	ClarizenConnector/src/ClarizenConnector/Infrastructure/HaCoordinator.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Salesforce's is a static class; the others are instance types. Different shapes, not one type copied.
copy	ClarizenConnector	IEventLogWriter	ClarizenConnector/src/ClarizenConnector/Infrastructure/EventLogSink.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Writer abstraction belonging to the local EventLogSink above.
copy	ClarizenConnector	LogPruner	ClarizenConnector/src/ClarizenConnector/Infrastructure/LogPruner.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Concrete cost on record: PR #47 fixed the active-run guard in the chassis copy only, and the defect stayed live in Clarizen and Hadoop until PR #53 fixed all four.
copy	ClarizenConnector	ServiceHost	ClarizenConnector/src/ClarizenConnector/Infrastructure/ServiceHost.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates.
copy	ClarizenConnector	SqlStateStore	ClarizenConnector/src/ClarizenConnector/Config/SqlStateStore.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates.
copy	ClarizenConnector	Tracing	ClarizenConnector/src/ClarizenConnector/Infrastructure/Tracing.cs	Not yet migrated. Salesforce (PR #42) and Seismic consume Connector.Chassis.Tracing; these two still have their own. No blocker recorded — this is outstanding work, not an accepted divergence.
copy	ClarizenConnector	WindowsEventLogWriter	ClarizenConnector/src/ClarizenConnector/Infrastructure/EventLogSink.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Writer implementation belonging to the local EventLogSink above.
copy	HadoopConnector	CircuitBreaker	HadoopConnector/src/HadoopConnector/Infrastructure/CircuitBreaker.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates.
copy	HadoopConnector	CircuitBreakerOptions	HadoopConnector/src/HadoopConnector/Infrastructure/CircuitBreaker.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Options record belonging to the local CircuitBreaker above.
copy	HadoopConnector	CircuitOpenException	HadoopConnector/src/HadoopConnector/Infrastructure/CircuitBreaker.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Exception belonging to the local CircuitBreaker above.
copy	HadoopConnector	CircuitState	HadoopConnector/src/HadoopConnector/Infrastructure/CircuitBreaker.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Enum belonging to the local CircuitBreaker above.
copy	HadoopConnector	CommandWorker	HadoopConnector/src/HadoopConnector/Infrastructure/ServiceHost.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Worker type belonging to the local ServiceHost above.
copy	HadoopConnector	DecisionLedger	HadoopConnector/src/HadoopConnector/Infrastructure/DecisionLedger.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Four structurally different implementations (Altrata subclasses HashChainedLedger, Clarizen is static, Hadoop and Salesforce are sealed with different surfaces) of tamper-evident audit code.
copy	HadoopConnector	EventLogSink	HadoopConnector/src/HadoopConnector/Infrastructure/EventLogSink.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Salesforce's derives from its OWN LogHandler, so it cannot be swapped without the logging stack going first.
copy	HadoopConnector	HaCoordinator	HadoopConnector/src/HadoopConnector/Infrastructure/HaCoordinator.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Salesforce's is a static class; the others are instance types. Different shapes, not one type copied.
copy	HadoopConnector	HttpTransport	HadoopConnector/src/HadoopConnector/Infrastructure/HttpTransport.cs	Genuine duplicate: same static class, same PROXY_URL / PROXY_BYPASS / CA_BUNDLE_PATH, same CreateHandler contract as the chassis type it shadows. Kept because Alerting.HandlerFactory lets each connector keep the transport it was hardened with rather than silently adopting another's TLS and proxy behaviour.
copy	HadoopConnector	IEventLogWriter	HadoopConnector/src/HadoopConnector/Infrastructure/EventLogSink.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Writer abstraction belonging to the local EventLogSink above.
copy	HadoopConnector	LogPruner	HadoopConnector/src/HadoopConnector/Infrastructure/LogPruner.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Concrete cost on record: PR #47 fixed the active-run guard in the chassis copy only, and the defect stayed live in Clarizen and Hadoop until PR #53 fixed all four.
copy	HadoopConnector	ServiceHost	HadoopConnector/src/HadoopConnector/Infrastructure/ServiceHost.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates.
copy	HadoopConnector	SqlStateStore	HadoopConnector/src/HadoopConnector/Config/SqlStateStore.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates.
copy	HadoopConnector	Tracing	HadoopConnector/src/HadoopConnector/Infrastructure/Tracing.cs	Not yet migrated. Salesforce (PR #42) and Seismic consume Connector.Chassis.Tracing; these two still have their own. No blocker recorded — this is outstanding work, not an accepted divergence.
copy	HadoopConnector	WindowsEventLogWriter	HadoopConnector/src/HadoopConnector/Infrastructure/EventLogSink.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Writer implementation belonging to the local EventLogSink above.
copy	SalesforceConnector	CommandWorker	SalesforceConnector/src/SalesforceCopilotConnector/Infrastructure/ServiceHost.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Worker type belonging to the local ServiceHost above.
copy	SalesforceConnector	DecisionLedger	SalesforceConnector/src/SalesforceCopilotConnector/Graph/DecisionLedger.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Four structurally different implementations (Altrata subclasses HashChainedLedger, Clarizen is static, Hadoop and Salesforce are sealed with different surfaces) of tamper-evident audit code.
copy	SalesforceConnector	DecisionLedgerEntry	SalesforceConnector/src/SalesforceCopilotConnector/Graph/DecisionLedger.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Entry record belonging to the local DecisionLedger above.
copy	SalesforceConnector	EventLogSink	SalesforceConnector/src/SalesforceCopilotConnector/Infrastructure/EventLogSink.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Salesforce's derives from its OWN LogHandler, so it cannot be swapped without the logging stack going first.
copy	SalesforceConnector	HaCoordinator	SalesforceConnector/src/SalesforceCopilotConnector/Infrastructure/HaCoordinator.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Salesforce's is a static class; the others are instance types. Different shapes, not one type copied.
copy	SalesforceConnector	HaCrawlHandle	SalesforceConnector/src/SalesforceCopilotConnector/Infrastructure/HaCoordinator.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Handle type belonging to the local HaCoordinator above.
copy	SalesforceConnector	IAppLogger	SalesforceConnector/src/SalesforceCopilotConnector/Infrastructure/Logging.cs	Salesforce's logging is a port of CPython's logging module (handlers, levels, propagation), not a variant of the chassis logger. It is bridged in through the Chassis.LoggerFactory seam instead of replaced — the seam exists because without it, adopting ANY chassis component would force adopting chassis Logging.
copy	SalesforceConnector	IEventLogWriter	SalesforceConnector/src/SalesforceCopilotConnector/Infrastructure/EventLogSink.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Writer abstraction belonging to the local EventLogSink above.
copy	SalesforceConnector	LineRotatingFileHandler	SalesforceConnector/src/SalesforceCopilotConnector/Infrastructure/Logging.cs	Salesforce's logging is a port of CPython's logging module (handlers, levels, propagation), not a variant of the chassis logger. It is bridged in through the Chassis.LoggerFactory seam instead of replaced — the seam exists because without it, adopting ANY chassis component would force adopting chassis Logging.
copy	SalesforceConnector	LogHandler	SalesforceConnector/src/SalesforceCopilotConnector/Infrastructure/Logging.cs	Salesforce's logging is a port of CPython's logging module (handlers, levels, propagation), not a variant of the chassis logger. It is bridged in through the Chassis.LoggerFactory seam instead of replaced — the seam exists because without it, adopting ANY chassis component would force adopting chassis Logging.
copy	SalesforceConnector	LogLevels	SalesforceConnector/src/SalesforceCopilotConnector/Infrastructure/Logging.cs	Salesforce's logging is a port of CPython's logging module (handlers, levels, propagation), not a variant of the chassis logger. It is bridged in through the Chassis.LoggerFactory seam instead of replaced — the seam exists because without it, adopting ANY chassis component would force adopting chassis Logging.
copy	SalesforceConnector	LogPruner	SalesforceConnector/src/SalesforceCopilotConnector/Infrastructure/LogPruner.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Concrete cost on record: PR #47 fixed the active-run guard in the chassis copy only, and the defect stayed live in Clarizen and Hadoop until PR #53 fixed all four.
copy	SalesforceConnector	LogRecord	SalesforceConnector/src/SalesforceCopilotConnector/Infrastructure/Logging.cs	Salesforce's logging is a port of CPython's logging module (handlers, levels, propagation), not a variant of the chassis logger. It is bridged in through the Chassis.LoggerFactory seam instead of replaced — the seam exists because without it, adopting ANY chassis component would force adopting chassis Logging.
copy	SalesforceConnector	LoggerObject	SalesforceConnector/src/SalesforceCopilotConnector/Infrastructure/Logging.cs	Salesforce's logging is a port of CPython's logging module (handlers, levels, propagation), not a variant of the chassis logger. It is bridged in through the Chassis.LoggerFactory seam instead of replaced — the seam exists because without it, adopting ANY chassis component would force adopting chassis Logging.
copy	SalesforceConnector	Logging	SalesforceConnector/src/SalesforceCopilotConnector/Infrastructure/Logging.cs	Salesforce's logging is a port of CPython's logging module (handlers, levels, propagation), not a variant of the chassis logger. It is bridged in through the Chassis.LoggerFactory seam instead of replaced — the seam exists because without it, adopting ANY chassis component would force adopting chassis Logging.
copy	SalesforceConnector	SecureDirectory	SalesforceConnector/src/SalesforceCopilotConnector/Infrastructure/SecureDirectory.cs	Not yet migrated; Seismic consumes the chassis type. Altrata and Clarizen carry DirectoryHardening and Hadoop SecureDirectories for the same job (recorded below as renamed).
copy	SalesforceConnector	ServiceHost	SalesforceConnector/src/SalesforceCopilotConnector/Infrastructure/ServiceHost.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates.
copy	SalesforceConnector	SqlExecutor	SalesforceConnector/src/SalesforceCopilotConnector/Infrastructure/SqlExecutor.cs	Not yet migrated. Seismic consumes the chassis type; Clarizen and Hadoop alias the name to Connector.Chassis.SqlGateway instead, so the simple name means different types in different connectors.
copy	SalesforceConnector	SqlStateStore	SalesforceConnector/src/SalesforceCopilotConnector/Config/SqlStateStore.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates.
copy	SalesforceConnector	StreamHandler	SalesforceConnector/src/SalesforceCopilotConnector/Infrastructure/Logging.cs	Salesforce's logging is a port of CPython's logging module (handlers, levels, propagation), not a variant of the chassis logger. It is bridged in through the Chassis.LoggerFactory seam instead of replaced — the seam exists because without it, adopting ANY chassis component would force adopting chassis Logging.
copy	SalesforceConnector	WindowsEventLogWriter	SalesforceConnector/src/SalesforceCopilotConnector/Infrastructure/EventLogSink.cs	Recorded under 'Deliberately not shared' in Connector.Chassis/README.md: consolidation stopped where the connectors had diverged into different-but-correct implementations rather than duplicates. Writer implementation belonging to the local EventLogSink above.

# ---- kind=renamed : same job, different name (RECORDED, not enforced) ----
renamed	AltrataConnector	HttpTransport	AltrataConnector/src/AltrataConnector/Infrastructure/HttpConnectivity.cs	Named HttpConnectivity. Same role: outbound handler honouring proxy and CA-bundle settings.
renamed	AltrataConnector	SecureDirectory	AltrataConnector/src/AltrataConnector/Infrastructure/DirectoryHardening.cs	Named DirectoryHardening. Same role: owner-only permissions on logs/state directories.
renamed	AltrataConnector	Tracing	AltrataConnector/src/AltrataConnector/Infrastructure/Telemetry.cs	Named Telemetry. Same role: OTLP tracer provider registered only when OTEL_EXPORTER_OTLP_ENDPOINT is set.
renamed	ClarizenConnector	CircuitBreakerRegistry	ClarizenConnector/src/ClarizenConnector/Infrastructure/Breakers.cs	Named Breakers. Same role: process-wide registry of named breakers per dependency plus an any-critical-open query.
renamed	ClarizenConnector	HttpTransport	ClarizenConnector/src/ClarizenConnector/Infrastructure/HttpClientFactory.cs	Named HttpClientFactory. Same role as above.
renamed	ClarizenConnector	SecureDirectory	ClarizenConnector/src/ClarizenConnector/Infrastructure/DirectoryHardening.cs	Named DirectoryHardening. Same role as above.
renamed	HadoopConnector	CircuitBreakerRegistry	HadoopConnector/src/HadoopConnector/Infrastructure/Breakers.cs	Named Breakers. Same role as above (Hdfs/Graph breakers).
renamed	HadoopConnector	SecureDirectory	HadoopConnector/src/HadoopConnector/Infrastructure/SecureDirectories.cs	Named SecureDirectories. Same role as above.
renamed	SalesforceConnector	HttpTransport	SalesforceConnector/src/SalesforceCopilotConnector/Infrastructure/HttpClientFactory.cs	Named HttpClientFactory. Same role as above.
